,,,beacon,x,y,,,,,,,
1523149591839,0,48725,2,0.768,0.175,1.85,1,0.799,3,0.958,4,0.529
1523149591871,32,48757,2,0.768,0.175,1.85,1,0.799,3,0.958,4,0.529
1523149595402,3531,52288,3,-0.005,0.718,1.85,,,,,,
1523149595402,0,52288,4,1.238,0,1.85,,,,,,
1523149595402,0,52288,1,0,0,1.85,,,,,,
1523149605463,10061,62349,3,-0.005,0.718,1.85,,,,,,
1523149605463,0,62349,4,1.238,0,1.85,,,,,,
1523149605463,0,62349,1,0,0,1.85,,,,,,
1523149615477,10014,72363,3,-0.005,0.718,1.85,,,,,,
1523149615477,0,72363,4,1.238,0,1.85,,,,,,
1523149615477,0,72363,1,0,0,1.85,,,,,,
1523149625553,10076,82439,3,-0.005,0.718,1.85,,,,,,
1523149625553,0,82439,4,1.238,0,1.85,,,,,,
1523149625553,0,82439,1,0,0,1.85,,,,,,
1523149635567,10014,92453,3,-0.005,0.718,1.85,,,,,,
1523149635567,0,92453,4,1.238,0,1.85,,,,,,
1523149635567,0,92453,1,0,0,1.85,,,,,,
1523149645644,10077,102530,4,1.238,0,1.85,,,,,,
1523149645644,0,102530,1,0,0,1.85,,,,,,
1523149645644,0,102530,3,-0.005,0.718,1.85,,,,,,
1523149655674,10030,112560,1,0,0,1.85,,,,,,
1523149655674,0,112560,3,-0.005,0.718,1.85,,,,,,
1523149655674,0,112560,4,1.238,0,1.85,,,,,,
1523149665735,10061,122621,3,-0.005,0.718,1.85,,,,,,
1523149665735,0,122621,4,1.238,0,1.85,,,,,,
1523149665735,0,122621,1,0,0,1.85,,,,,,
1523149675796,10061,132682,1,0,0,1.85,,,,,,
1523149675796,0,132682,3,-0.005,0.718,1.85,,,,,,
1523149675796,0,132682,4,1.238,0,1.85,,,,,,
1523149685856,10060,142742,1,0,0,1.85,,,,,,
1523149685856,0,142742,3,-0.005,0.718,1.85,,,,,,
1523149685856,0,142742,4,1.238,0,1.85,,,,,,
1523149695870,10014,152756,3,-0.005,0.718,1.85,,,,,,
1523149695870,0,152756,4,1.238,0,1.85,,,,,,
1523149695870,0,152756,1,0,0,1.85,,,,,,
1523149705884,10014,162770,3,-0.005,0.718,1.85,,,,,,
1523149705884,0,162770,4,1.238,0,1.85,,,,,,
1523149705884,0,162770,1,0,0,1.85,,,,,,
1523149715897,10013,172783,3,-0.005,0.718,1.85,,,,,,
1523149715897,0,172783,4,1.238,0,1.85,,,,,,
1523149715897,0,172783,1,0,0,1.85,,,,,,
1523149725911,10014,182797,4,1.238,0,1.85,,,,,,
1523149725911,0,182797,1,0,0,1.85,,,,,,
1523149725911,0,182797,3,-0.005,0.718,1.85,,,,,,
1523149735924,10013,192810,3,-0.005,0.718,1.85,,,,,,
1523149735924,0,192810,4,1.238,0,1.85,,,,,,
1523149735924,0,192810,1,0,0,1.85,,,,,,
1523149745938,10014,202824,1,0,0,1.85,,,,,,
1523149745938,0,202824,3,-0.005,0.718,1.85,,,,,,
1523149745938,0,202824,4,1.238,0,1.85,,,,,,
1523149755951,10013,212837,4,1.238,0,1.85,,,,,,
1523149755951,0,212837,1,0,0,1.85,,,,,,
1523149755951,0,212837,3,-0.005,0.718,1.85,,,,,,
1523149765997,10046,222883,1,0,0,1.85,,,,,,
1523149765997,0,222883,3,-0.005,0.718,1.85,,,,,,
1523149765997,0,222883,4,1.238,0,1.85,,,,,,
1523149776010,10013,232896,1,0,0,1.85,,,,,,
1523149776010,0,232896,3,-0.005,0.718,1.85,,,,,,
1523149776010,0,232896,4,1.238,0,1.85,,,,,,
1523149786024,10014,242910,1,0,0,1.85,,,,,,
1523149786024,0,242910,3,-0.005,0.718,1.85,,,,,,
1523149786024,0,242910,4,1.238,0,1.85,,,,,,
1523149796085,10061,252971,3,-0.005,0.718,1.85,,,,,,
1523149796085,0,252971,4,1.238,0,1.85,,,,,,
1523149796085,0,252971,1,0,0,1.85,,,,,,
1523149806097,10012,262983,3,-0.005,0.718,1.85,,,,,,
1523149806097,0,262983,4,1.238,0,1.85,,,,,,
1523149806097,0,262983,1,0,0,1.85,,,,,,
1523149816126,10029,273012,1,0,0,1.85,,,,,,
1523149816126,0,273012,3,-0.005,0.718,1.85,,,,,,
1523149816126,0,273012,4,1.238,0,1.85,,,,,,
1523149826140,10014,283026,1,0,0,1.85,,,,,,
1523149826140,0,283026,3,-0.005,0.718,1.85,,,,,,
1523149826140,0,283026,4,1.238,0,1.85,,,,,,
1523149836153,10013,293039,1,0,0,1.85,,,,,,
1523149836153,0,293039,3,-0.005,0.718,1.85,,,,,,
1523149836153,0,293039,4,1.238,0,1.85,,,,,,
1523149846229,10076,303115,3,-0.005,0.718,1.85,,,,,,
1523149846229,0,303115,4,1.238,0,1.85,,,,,,
1523149846229,0,303115,1,0,0,1.85,,,,,,
1523149856274,10045,313160,1,0,0,1.85,,,,,,
1523149856274,0,313160,3,-0.005,0.718,1.85,,,,,,
1523149856274,0,313160,4,1.238,0,1.85,,,,,,
1523149866288,10014,323174,4,1.238,0,1.85,,,,,,
1523149866288,0,323174,1,0,0,1.85,,,,,,
1523149866288,0,323174,3,-0.005,0.718,1.85,,,,,,
1523149876317,10029,333203,3,-0.005,0.718,1.85,,,,,,
1523149876317,0,333203,4,1.238,0,1.85,,,,,,
1523149876317,0,333203,1,0,0,1.85,,,,,,
1523149886393,10076,343279,4,1.238,0,1.85,,,,,,
1523149886393,0,343279,1,0,0,1.85,,,,,,
1523149886393,0,343279,3,-0.005,0.718,1.85,,,,,,
1523149896407,10014,353293,4,1.238,0,1.85,,,,,,
1523149896407,0,353293,1,0,0,1.85,,,,,,
1523149896407,0,353293,3,-0.005,0.718,1.85,,,,,,
1523149906483,10076,363369,3,-0.005,0.718,1.85,,,,,,
1523149906483,0,363369,4,1.238,0,1.85,,,,,,
1523149906483,0,363369,1,0,0,1.85,,,,,,
1523149916497,10014,373383,1,0,0,1.85,,,,,,
1523149916497,0,373383,3,-0.005,0.718,1.85,,,,,,
1523149916497,0,373383,4,1.238,0,1.85,,,,,,
1523149926510,10013,383396,1,0,0,1.85,,,,,,
1523149926510,0,383396,3,-0.005,0.718,1.85,,,,,,
1523149926510,0,383396,4,1.238,0,1.85,,,,,,
1523149936570,10060,393456,4,1.238,0,1.85,,,,,,
1523149936570,0,393456,1,0,0,1.85,,,,,,
1523149936570,0,393456,3,-0.005,0.718,1.85,,,,,,
1523149946584,10014,403470,4,1.238,0,1.85,,,,,,
1523149946584,0,403470,1,0,0,1.85,,,,,,
1523149946584,0,403470,3,-0.005,0.718,1.85,,,,,,
1523149956632,10048,413518,1,0,0,1.85,,,,,,
1523149956632,0,413518,3,-0.005,0.718,1.85,,,,,,
1523149956632,0,413518,4,1.238,0,1.85,,,,,,
1523149966693,10061,423579,4,1.238,0,1.85,,,,,,
1523149966693,0,423579,1,0,0,1.85,,,,,,
1523149966693,0,423579,3,-0.005,0.718,1.85,,,,,,
1523149976710,10017,433596,4,1.238,0,1.85,,,,,,
1523149976710,0,433596,1,0,0,1.85,,,,,,
1523149976710,0,433596,3,-0.005,0.718,1.85,,,,,,
1523149986723,10013,443609,4,1.238,0,1.85,,,,,,
1523149986723,0,443609,1,0,0,1.85,,,,,,
1523149986723,0,443609,3,-0.005,0.718,1.85,,,,,,
1523149996737,10014,453623,4,1.238,0,1.85,,,,,,
1523149996737,0,453623,1,0,0,1.85,,,,,,
1523149996737,0,453623,3,-0.005,0.718,1.85,,,,,,
1523150006751,10014,463637,4,1.238,0,1.85,,,,,,
1523150006751,0,463637,1,0,0,1.85,,,,,,
1523150006751,0,463637,3,-0.005,0.718,1.85,,,,,,
1523150016827,10076,473713,1,0,0,1.85,,,,,,
1523150016827,0,473713,3,-0.005,0.718,1.85,,,,,,
1523150016827,0,473713,4,1.238,0,1.85,,,,,,
1523150026840,10013,483726,4,1.238,0,1.85,,,,,,
1523150026840,0,483726,1,0,0,1.85,,,,,,
1523150026840,0,483726,3,-0.005,0.718,1.85,,,,,,
1523150036901,10061,493787,3,-0.005,0.718,1.85,,,,,,
1523150036901,0,493787,4,1.238,0,1.85,,,,,,
1523150036901,0,493787,1,0,0,1.85,,,,,,
1523150046946,10045,503832,3,-0.005,0.718,1.85,,,,,,
1523150046946,0,503832,4,1.238,0,1.85,,,,,,
1523150046946,0,503832,1,0,0,1.85,,,,,,
1523150057022,10076,513908,4,1.238,0,1.85,,,,,,
1523150057022,0,513908,1,0,0,1.85,,,,,,
1523150057022,0,513908,3,-0.005,0.718,1.85,,,,,,
1523150067068,10046,523954,1,0,0,1.85,,,,,,
1523150067068,0,523954,3,-0.005,0.718,1.85,,,,,,
1523150067068,0,523954,4,1.238,0,1.85,,,,,,
1523150077098,10030,533984,3,-0.005,0.718,1.85,,,,,,
1523150077098,0,533984,4,1.238,0,1.85,,,,,,
1523150077098,0,533984,1,0,0,1.85,,,,,,
1523150087142,10044,544028,1,0,0,1.85,,,,,,
1523150087142,0,544028,3,-0.005,0.718,1.85,,,,,,
1523150087142,0,544028,4,1.238,0,1.85,,,,,,
1523150097203,10061,554089,3,-0.005,0.718,1.85,,,,,,
1523150097203,0,554089,4,1.238,0,1.85,,,,,,
1523150097203,0,554089,1,0,0,1.85,,,,,,
1523150107263,10060,564149,4,1.238,0,1.85,,,,,,
1523150107263,0,564149,1,0,0,1.85,,,,,,
1523150107263,0,564149,3,-0.005,0.718,1.85,,,,,,
1523150117277,10014,574163,4,1.238,0,1.85,,,,,,
1523150117277,0,574163,1,0,0,1.85,,,,,,
1523150117277,0,574163,3,-0.005,0.718,1.85,,,,,,
1523150127291,10014,584177,1,0,0,1.85,,,,,,
1523150127291,0,584177,3,-0.005,0.718,1.85,,,,,,
1523150127291,0,584177,4,1.238,0,1.85,,,,,,
1523150137320,10029,594206,3,-0.005,0.718,1.85,,,,,,
1523150137320,0,594206,4,1.238,0,1.85,,,,,,
1523150137320,0,594206,1,0,0,1.85,,,,,,
1523150147334,10014,604220,1,0,0,1.85,,,,,,
1523150147334,0,604220,3,-0.005,0.718,1.85,,,,,,
1523150147334,0,604220,4,1.238,0,1.85,,,,,,
1523150157347,10013,614233,1,0,0,1.85,,,,,,
1523150157347,0,614233,3,-0.005,0.718,1.85,,,,,,
1523150157347,0,614233,4,1.238,0,1.85,,,,,,
1523150167360,10013,624246,4,1.238,0,1.85,,,,,,
1523150167360,0,624246,1,0,0,1.85,,,,,,
1523150167360,0,624246,3,-0.005,0.718,1.85,,,,,,
1523150177405,10045,634291,1,0,0,1.85,,,,,,
1523150177405,0,634291,3,-0.005,0.718,1.85,,,,,,
1523150177405,0,634291,4,1.238,0,1.85,,,,,,
1523150187418,10013,644304,3,-0.005,0.718,1.85,,,,,,
1523150187418,0,644304,4,1.238,0,1.85,,,,,,
1523150187418,0,644304,1,0,0,1.85,,,,,,
1523150197478,10060,654364,3,-0.005,0.718,1.85,,,,,,
1523150197478,0,654364,4,1.238,0,1.85,,,,,,
1523150197478,0,654364,1,0,0,1.85,,,,,,
1523150207570,10092,664456,3,-0.005,0.718,1.85,,,,,,
1523150207570,0,664456,4,1.238,0,1.85,,,,,,
1523150207570,0,664456,1,0,0,1.85,,,,,,
1523150217583,10013,674469,1,0,0,1.85,,,,,,
1523150217583,0,674469,3,-0.005,0.718,1.85,,,,,,
1523150217583,0,674469,4,1.238,0,1.85,,,,,,
1523150227596,10013,684482,3,-0.005,0.718,1.85,,,,,,
1523150227596,0,684482,4,1.238,0,1.85,,,,,,
1523150227596,0,684482,1,0,0,1.85,,,,,,
1523150237610,10014,694496,1,0,0,1.85,,,,,,
1523150237610,0,694496,3,-0.005,0.718,1.85,,,,,,
1523150237610,0,694496,4,1.238,0,1.85,,,,,,
1523150247624,10014,704510,4,1.238,0,1.85,,,,,,
1523150247624,0,704510,1,0,0,1.85,,,,,,
1523150247624,0,704510,3,-0.005,0.718,1.85,,,,,,
1523150257653,10029,714539,1,0,0,1.85,,,,,,
1523150257653,0,714539,3,-0.005,0.718,1.85,,,,,,
1523150257653,0,714539,4,1.238,0,1.85,,,,,,
1523150267713,10060,724599,3,-0.005,0.718,1.85,,,,,,
1523150267713,0,724599,4,1.238,0,1.85,,,,,,
1523150267713,0,724599,1,0,0,1.85,,,,,,
1523150277774,10061,734660,1,0,0,1.85,,,,,,
1523150277774,0,734660,3,-0.005,0.718,1.85,,,,,,
1523150277774,0,734660,4,1.238,0,1.85,,,,,,
1523150287787,10013,744673,1,0,0,1.85,,,,,,
1523150287787,0,744673,3,-0.005,0.718,1.85,,,,,,
1523150287787,0,744673,4,1.238,0,1.85,,,,,,
1523150297800,10013,754686,3,-0.005,0.718,1.85,,,,,,
1523150297800,0,754686,4,1.238,0,1.85,,,,,,
1523150297800,0,754686,1,0,0,1.85,,,,,,
1523150307828,10028,764714,3,-0.005,0.718,1.85,,,,,,
1523150307828,0,764714,4,1.238,0,1.85,,,,,,
1523150307828,0,764714,1,0,0,1.85,,,,,,
1523150317842,10014,774728,3,-0.005,0.718,1.85,,,,,,
1523150317842,0,774728,4,1.238,0,1.85,,,,,,
1523150317842,0,774728,1,0,0,1.85,,,,,,
1523150327903,10061,784789,1,0,0,1.85,,,,,,
1523150327903,0,784789,3,-0.005,0.718,1.85,,,,,,
1523150327903,0,784789,4,1.238,0,1.85,,,,,,
1523150337931,10028,794817,1,0,0,1.85,,,,,,
1523150337931,0,794817,3,-0.005,0.718,1.85,,,,,,
1523150337931,0,794817,4,1.238,0,1.85,,,,,,
1523150348008,10077,804894,3,-0.005,0.718,1.85,,,,,,
1523150348008,0,804894,4,1.238,0,1.85,,,,,,
1523150348008,0,804894,1,0,0,1.85,,,,,,
1523150358037,10029,814923,3,-0.005,0.718,1.85,,,,,,
1523150358037,0,814923,4,1.238,0,1.85,,,,,,
1523150358037,0,814923,1,0,0,1.85,,,,,,
1523150368066,10029,824952,3,-0.005,0.718,1.85,,,,,,
1523150368066,0,824952,4,1.238,0,1.85,,,,,,
1523150368066,0,824952,1,0,0,1.85,,,,,,
1523150378079,10013,834965,1,0,0,1.85,,,,,,
1523150378079,0,834965,3,-0.005,0.718,1.85,,,,,,
1523150378079,0,834965,4,1.238,0,1.85,,,,,,
1523150388156,10077,845042,3,-0.005,0.718,1.85,,,,,,
1523150388156,0,845042,4,1.238,0,1.85,,,,,,
1523150388156,0,845042,1,0,0,1.85,,,,,,
1523150398169,10013,855055,3,-0.005,0.718,1.85,,,,,,
1523150398169,0,855055,4,1.238,0,1.85,,,,,,
1523150398169,0,855055,1,0,0,1.85,,,,,,
1523150408230,10061,865116,1,0,0,1.85,,,,,,
1523150408230,0,865116,3,-0.005,0.718,1.85,,,,,,
1523150408230,0,865116,4,1.238,0,1.85,,,,,,
1523150418259,10029,875145,1,0,0,1.85,,,,,,
1523150418259,0,875145,3,-0.005,0.718,1.85,,,,,,
1523150418259,0,875145,4,1.238,0,1.85,,,,,,
1523150428304,10045,885190,1,0,0,1.85,,,,,,
1523150428304,0,885190,3,-0.005,0.718,1.85,,,,,,
1523150428304,0,885190,4,1.238,0,1.85,,,,,,
1523150438380,10076,895266,1,0,0,1.85,,,,,,
1523150438380,0,895266,3,-0.005,0.718,1.85,,,,,,
1523150438380,0,895266,4,1.238,0,1.85,,,,,,
1523150448409,10029,905295,1,0,0,1.85,,,,,,
1523150448409,0,905295,3,-0.005,0.718,1.85,,,,,,
1523150448409,0,905295,4,1.238,0,1.85,,,,,,
1523150458470,10061,915356,4,1.238,0,1.85,,,,,,
1523150458470,0,915356,1,0,0,1.85,,,,,,
1523150458470,0,915356,3,-0.005,0.718,1.85,,,,,,
1523150468483,10013,925369,4,1.238,0,1.85,,,,,,
1523150468483,0,925369,1,0,0,1.85,,,,,,
1523150468483,0,925369,3,-0.005,0.718,1.85,,,,,,
1523150478496,10013,935382,4,1.238,0,1.85,,,,,,
1523150478496,0,935382,1,0,0,1.85,,,,,,
1523150478496,0,935382,3,-0.005,0.718,1.85,,,,,,
1523150488509,10013,945395,3,-0.005,0.718,1.85,,,,,,
1523150488509,0,945395,4,1.238,0,1.85,,,,,,
1523150488509,0,945395,1,0,0,1.85,,,,,,
1523150498569,10060,955455,1,0,0,1.85,,,,,,
1523150498569,0,955455,3,-0.005,0.718,1.85,,,,,,
1523150498569,0,955455,4,1.238,0,1.85,,,,,,
1523150508645,10076,965531,3,-0.005,0.718,1.85,,,,,,
1523150508645,0,965531,4,1.238,0,1.85,,,,,,
1523150508645,0,965531,1,0,0,1.85,,,,,,
1523150518690,10045,975576,1,0,0,1.85,,,,,,
1523150518690,0,975576,3,-0.005,0.718,1.85,,,,,,
1523150518690,0,975576,4,1.238,0,1.85,,,,,,
1523150528704,10014,985590,1,0,0,1.85,,,,,,
1523150528704,0,985590,3,-0.005,0.718,1.85,,,,,,
1523150528704,0,985590,4,1.238,0,1.85,,,,,,
1523150538717,10013,995603,3,-0.005,0.718,1.85,,,,,,
1523150538717,0,995603,4,1.238,0,1.85,,,,,,
1523150538717,0,995603,1,0,0,1.85,,,,,,
1523150548730,10013,1005616,4,1.238,0,1.85,,,,,,
1523150548730,0,1005616,1,0,0,1.85,,,,,,
1523150548730,0,1005616,3,-0.005,0.718,1.85,,,,,,
1523150558806,10076,1015692,4,1.238,0,1.85,,,,,,
1523150558806,0,1015692,1,0,0,1.85,,,,,,
1523150558806,0,1015692,3,-0.005,0.718,1.85,,,,,,
1523150568851,10045,1025737,1,0,0,1.85,,,,,,
1523150568851,0,1025737,3,-0.005,0.718,1.85,,,,,,
1523150568851,0,1025737,4,1.238,0,1.85,,,,,,
1523150578880,10029,1035766,1,0,0,1.85,,,,,,
1523150578880,0,1035766,3,-0.005,0.718,1.85,,,,,,
1523150578880,0,1035766,4,1.238,0,1.85,,,,,,
1523150588941,10061,1045827,4,1.238,0,1.85,,,,,,
1523150588941,0,1045827,1,0,0,1.85,,,,,,
1523150588941,0,1045827,3,-0.005,0.718,1.85,,,,,,
1523150598954,10013,1055840,1,0,0,1.85,,,,,,
1523150598954,0,1055840,3,-0.005,0.718,1.85,,,,,,
1523150598954,0,1055840,4,1.238,0,1.85,,,,,,
1523150608967,10013,1065853,1,0,0,1.85,,,,,,
1523150608967,0,1065853,3,-0.005,0.718,1.85,,,,,,
1523150608967,0,1065853,4,1.238,0,1.85,,,,,,
1523150619033,10066,1075919,3,-0.005,0.718,1.85,,,,,,
1523150619033,0,1075919,4,1.238,0,1.85,,,,,,
1523150619033,0,1075919,1,0,0,1.85,,,,,,
1523150629063,10030,1085949,3,-0.005,0.718,1.85,,,,,,
1523150629063,0,1085949,4,1.238,0,1.85,,,,,,
1523150629063,0,1085949,1,0,0,1.85,,,,,,
1523150639107,10044,1095993,1,0,0,1.85,,,,,,
1523150639107,0,1095993,3,-0.005,0.718,1.85,,,,,,
1523150639107,0,1095993,4,1.238,0,1.85,,,,,,
1523150649136,10029,1106022,3,-0.005,0.718,1.85,,,,,,
1523150649136,0,1106022,4,1.238,0,1.85,,,,,,
1523150649136,0,1106022,1,0,0,1.85,,,,,,
1523150659213,10077,1116099,3,-0.005,0.718,1.85,,,,,,
1523150659213,0,1116099,4,1.238,0,1.85,,,,,,
1523150659213,0,1116099,1,0,0,1.85,,,,,,
1523150669226,10013,1126112,3,-0.005,0.718,1.85,,,,,,
1523150669226,0,1126112,4,1.238,0,1.85,,,,,,
1523150669226,0,1126112,1,0,0,1.85,,,,,,
1523150679239,10013,1136125,4,1.238,0,1.85,,,,,,
1523150679239,0,1136125,1,0,0,1.85,,,,,,
1523150679239,0,1136125,3,-0.005,0.718,1.85,,,,,,
1523150689253,10014,1146139,4,1.238,0,1.85,,,,,,
1523150689253,0,1146139,1,0,0,1.85,,,,,,
1523150689253,0,1146139,3,-0.005,0.718,1.85,,,,,,
1523150699314,10061,1156200,3,-0.005,0.718,1.85,,,,,,
1523150699314,0,1156200,4,1.238,0,1.85,,,,,,
1523150699314,0,1156200,1,0,0,1.85,,,,,,
1523150709327,10013,1166213,4,1.238,0,1.85,,,,,,
1523150709327,0,1166213,1,0,0,1.85,,,,,,
1523150709327,0,1166213,3,-0.005,0.718,1.85,,,,,,
1523150719372,10045,1176258,4,1.238,0,1.85,,,,,,
1523150719372,0,1176258,1,0,0,1.85,,,,,,
1523150719372,0,1176258,3,-0.005,0.718,1.85,,,,,,
1523150729448,10076,1186334,1,0,0,1.85,,,,,,
1523150729448,0,1186334,3,-0.005,0.718,1.85,,,,,,
1523150729448,0,1186334,4,1.238,0,1.85,,,,,,
1523150739462,10014,1196348,3,-0.005,0.718,1.85,,,,,,
1523150739462,0,1196348,4,1.238,0,1.85,,,,,,
1523150739462,0,1196348,1,0,0,1.85,,,,,,
1523150749475,10013,1206361,3,-0.005,0.718,1.85,,,,,,
1523150749475,0,1206361,4,1.238,0,1.85,,,,,,
1523150749475,0,1206361,1,0,0,1.85,,,,,,
1523150759488,10013,1216374,1,0,0,1.85,,,,,,
1523150759488,0,1216374,3,-0.005,0.718,1.85,,,,,,
1523150759488,0,1216374,4,1.238,0,1.85,,,,,,
1523150769550,10062,1226436,3,-0.005,0.718,1.85,,,,,,
1523150769550,0,1226436,4,1.238,0,1.85,,,,,,
1523150769550,0,1226436,1,0,0,1.85,,,,,,
1523150779579,10029,1236465,3,-0.005,0.718,1.85,,,,,,
1523150779579,0,1236465,4,1.238,0,1.85,,,,,,
1523150779579,0,1236465,1,0,0,1.85,,,,,,
1523150789608,10029,1246494,3,-0.005,0.718,1.85,,,,,,
1523150789608,0,1246494,4,1.238,0,1.85,,,,,,
1523150789608,0,1246494,1,0,0,1.85,,,,,,
1523150799622,10014,1256508,4,1.238,0,1.85,,,,,,
1523150799622,0,1256508,1,0,0,1.85,,,,,,
1523150799622,0,1256508,3,-0.005,0.718,1.85,,,,,,
1523150809651,10029,1266537,3,-0.005,0.718,1.85,,,,,,
1523150809651,0,1266537,4,1.238,0,1.85,,,,,,
1523150809651,0,1266537,1,0,0,1.85,,,,,,
1523150819679,10028,1276565,1,0,0,1.85,,,,,,
1523150819679,0,1276565,3,-0.005,0.718,1.85,,,,,,
1523150819679,0,1276565,4,1.238,0,1.85,,,,,,
1523150829724,10045,1286610,3,-0.005,0.718,1.85,,,,,,
1523150829724,0,1286610,4,1.238,0,1.85,,,,,,
1523150829724,0,1286610,1,0,0,1.85,,,,,,
1523150839785,10061,1296671,1,0,0,1.85,,,,,,
1523150839785,0,1296671,3,-0.005,0.718,1.85,,,,,,
1523150839785,0,1296671,4,1.238,0,1.85,,,,,,
1523150849799,10014,1306685,3,-0.005,0.718,1.85,,,,,,
1523150849799,0,1306685,4,1.238,0,1.85,,,,,,
1523150849799,0,1306685,1,0,0,1.85,,,,,,
1523150859827,10028,1316713,3,-0.005,0.718,1.85,,,,,,
1523150859827,0,1316713,4,1.238,0,1.85,,,,,,
1523150859827,0,1316713,1,0,0,1.85,,,,,,
1523150869856,10029,1326742,4,1.238,0,1.85,,,,,,
1523150869856,0,1326742,1,0,0,1.85,,,,,,
1523150869856,0,1326742,3,-0.005,0.718,1.85,,,,,,
1523150879870,10014,1336756,1,0,0,1.85,,,,,,
1523150879870,0,1336756,3,-0.005,0.718,1.85,,,,,,
1523150879870,0,1336756,4,1.238,0,1.85,,,,,,
1523150889961,10091,1346847,3,-0.005,0.718,1.85,,,,,,
1523150889961,0,1346847,4,1.238,0,1.85,,,,,,
1523150889961,0,1346847,1,0,0,1.85,,,,,,
1523150899990,10029,1356876,4,1.238,0,1.85,,,,,,
1523150899990,0,1356876,1,0,0,1.85,,,,,,
1523150899990,0,1356876,3,-0.005,0.718,1.85,,,,,,
1523150910066,10076,1366952,1,0,0,1.85,,,,,,
1523150910066,0,1366952,3,-0.005,0.718,1.85,,,,,,
1523150910066,0,1366952,4,1.238,0,1.85,,,,,,
1523150920080,10014,1376966,4,1.238,0,1.85,,,,,,
1523150920080,0,1376966,1,0,0,1.85,,,,,,
1523150920080,0,1376966,3,-0.005,0.718,1.85,,,,,,
1523150930093,10013,1386979,1,0,0,1.85,,,,,,
1523150930093,0,1386979,3,-0.005,0.718,1.85,,,,,,
1523150930093,0,1386979,4,1.238,0,1.85,,,,,,
1523150940154,10061,1397040,3,-0.005,0.718,1.85,,,,,,
1523150940154,0,1397040,4,1.238,0,1.85,,,,,,
1523150940154,0,1397040,1,0,0,1.85,,,,,,
1523150950182,10028,1407068,3,-0.005,0.718,1.85,,,,,,
1523150950182,0,1407068,4,1.238,0,1.85,,,,,,
1523150950182,0,1407068,1,0,0,1.85,,,,,,
1523150960243,10061,1417129,4,1.238,0,1.85,,,,,,
1523150960243,0,1417129,1,0,0,1.85,,,,,,
1523150960243,0,1417129,3,-0.005,0.718,1.85,,,,,,
1523150970255,10012,1427141,1,0,0,1.85,,,,,,
1523150970255,0,1427141,3,-0.005,0.718,1.85,,,,,,
1523150970255,0,1427141,4,1.238,0,1.85,,,,,,
1523150980331,10076,1437217,1,0,0,1.85,,,,,,
1523150980331,0,1437217,3,-0.005,0.718,1.85,,,,,,
1523150980331,0,1437217,4,1.238,0,1.85,,,,,,
1523150990344,10013,1447230,1,0,0,1.85,,,,,,
1523150990344,0,1447230,3,-0.005,0.718,1.85,,,,,,
1523150990344,0,1447230,4,1.238,0,1.85,,,,,,
1523151000357,10013,1457243,1,0,0,1.85,,,,,,
1523151000357,0,1457243,3,-0.005,0.718,1.85,,,,,,
1523151000357,0,1457243,4,1.238,0,1.85,,,,,,
1523151010418,10061,1467304,3,-0.005,0.718,1.85,,,,,,
1523151010418,0,1467304,4,1.238,0,1.85,,,,,,
1523151010418,0,1467304,1,0,0,1.85,,,,,,
1523151020438,10020,1477324,4,1.238,0,1.85,,,,,,
1523151020438,0,1477324,1,0,0,1.85,,,,,,
1523151020438,0,1477324,3,-0.005,0.718,1.85,,,,,,
1523151030452,10014,1487338,1,0,0,1.85,,,,,,
1523151030452,0,1487338,3,-0.005,0.718,1.85,,,,,,
1523151030452,0,1487338,4,1.238,0,1.85,,,,,,
1523151040512,10060,1497398,4,1.238,0,1.85,,,,,,
1523151040512,0,1497398,1,0,0,1.85,,,,,,
1523151040512,0,1497398,3,-0.005,0.718,1.85,,,,,,
1523151050541,10029,1507427,4,1.238,0,1.85,,,,,,
1523151050541,0,1507427,1,0,0,1.85,,,,,,
1523151050541,0,1507427,3,-0.005,0.718,1.85,,,,,,
1523151060554,10013,1517440,1,0,0,1.85,,,,,,
1523151060554,0,1517440,3,-0.005,0.718,1.85,,,,,,
1523151060554,0,1517440,4,1.238,0,1.85,,,,,,
1523151070568,10014,1527454,1,0,0,1.85,,,,,,
1523151070568,0,1527454,3,-0.005,0.718,1.85,,,,,,
1523151070568,0,1527454,4,1.238,0,1.85,,,,,,
1523151080582,10014,1537468,3,-0.005,0.718,1.85,,,,,,
1523151080582,0,1537468,4,1.238,0,1.85,,,,,,
1523151080582,0,1537468,1,0,0,1.85,,,,,,
1523151090658,10076,1547544,1,0,0,1.85,,,,,,
1523151090658,0,1547544,3,-0.005,0.718,1.85,,,,,,
1523151090658,0,1547544,4,1.238,0,1.85,,,,,,
1523151100718,10060,1557604,4,1.238,0,1.85,,,,,,
1523151100718,0,1557604,1,0,0,1.85,,,,,,
1523151100718,0,1557604,3,-0.005,0.718,1.85,,,,,,
1523151110732,10014,1567618,4,1.238,0,1.85,,,,,,
1523151110732,0,1567618,1,0,0,1.85,,,,,,
1523151110732,0,1567618,3,-0.005,0.718,1.85,,,,,,
1523151120745,10013,1577631,1,0,0,1.85,,,,,,
1523151120745,0,1577631,3,-0.005,0.718,1.85,,,,,,
1523151120745,0,1577631,4,1.238,0,1.85,,,,,,
1523151130775,10030,1587661,4,1.238,0,1.85,,,,,,
1523151130775,0,1587661,1,0,0,1.85,,,,,,
1523151130775,0,1587661,3,-0.005,0.718,1.85,,,,,,
